"text","spam"
"Subject: select small - cap for astute investors  momentum alert issued for july 18 , 2005  explosive pick for our members  ! ! ! ride the stairway to heaven ! ! ! !  good day to all broker ' s , day trader ' s and investor ' s world stock report  has become famous with some great stock picks in the otc , small cap  market ' s ! ! ! here at world stock report we work on what we here from  the street . rumor ' s circulating and keeping the focus on the company ' s  news . we pick our companies based on there growth potential . we focus on  stocks that have great potential to move up in price ! ! ! while giving  you liquitity .  our latest pick is cdgt .  symbol : cdgt  current price : $ 3 . 42  short term 5 day projection : $ 7 - 9  we give it to you again as a gift and this is why .  * * * * * * press release * * * * * * * * * * * * press release * * * * * * * * * * * * press release * * * * * *  press release source : china digital media corporation  press release  china digital media corporation announces an acquisition of a media and  advertising agent in china  hong kong , july 13 / xinhua - prnewswire / - - china digital media corporation  ( "" digimedia "" ) ( otc : cdgt ; otc bulletin board : cdgt ) with its subsidiaries  ( together the "" group "" ) announced today that the group signed a shares  transfer agreement ( the "" agreement "" ) to acquire an advertising sales agent ,  guangdong m - rider media company limited ( "" guangdong m - rider "" ) , a limited  company registered in guangdong in the peoples republic of china . the  principal operating activities of guangdong m - rider are in design ,  production and distribution of advertisements through television channels .  guangdong m - rider is one of the top five reputed advertising agents in the  guangdong province and is currently a sole advertising distributor for a  number of television channels in guangdong province and in guangzhou city .  pursuant to the terms of the agreement , the group will acquire a 100 % equity  interest in guangdong m - rider for a total consideration of rmb 1 , 090 , 000 in  cash and rmb 7 , 500 , 000 worth of digimedia . s restricted common shares . the  management of guangdong m - rider in the agreement warrants that the net  operating cash inflow in the first year will not be less than rmb  10 , 000 , 000 .  remember this is a stong buy recommendation . . .  disclaimer :  information within this email contains "" forwardlooking statements "" within  the meaning of section 27 aof the securities act of 1933 and section 21 b of  the securities exchange act of 1934 . any statements that express or involve  discussions with respect to predictions , expectations , beliefs ,  plans , projections , objectives , goals , assumptions or future events or  performance are not statements of historical fact and may be "" forward  looking statements "" . "" forward looking statements "" are based on  expectations , estimates and projections at the time the statements are made  that involve a number of risks and uncertainties which could cause actual  results or events to differ materially from those presently anticipated .  forward looking statements in this action may be identified through the use  of words such as "" projects "" , "" foresee "" , "" expects "" , "" will "" , "" anticipates "" ,  "" estimates "" , "" believes "" , "" understands "" or that by statements indicating  certain actions "" may "" , "" could "" , or "" might "" occur . risk factors include  general economic and business conditions , the ability to acquire and develop  specific projects , the ability to fund operations and changes in consumer  and business consumption habits and other factors overwhich the company has  little or no control . the publisher of this newsletter does not represent  that the information contained in this message states all material facts or  does not omit a material fact necessary to make the statements therein not  misleading . all information provided within this email pertaining to  investing , stocks , securities must be understood as information provided and  not investment advice . the publisher of this newsletter advises all readers  and subscribers to seek advice from a registered professional securities  representative before deciding to trade in stocks featured within this  email . none of the material within this report shall be construed as any  kind of investment advice or solicitation . many of these companies are on  the verge of bankruptcy . you can lose all your money by investing in this  stock . we urge you to read the company ' s sec filings now , before you invest .  the publisher of this newsletter is not a registered invstment advisor .  subscribers should not view information herein as legal , tax , accounting or  investment advice . in compliance with the securitiesact of 1933 , section  17 ( b ) , the publisher of this newsletter is contracted to receive six hundred  thousand free trading shares from a third party , not an officer , director or  affiliate shareholder for the circulation of this report . be aware of an  inherent conflict of interest resulting from such compensation due to the  fact that this is a paid advertisement and is not without bias . the party  that paid us has a position in the stock they will sell at anytime without  notice . this could have a negative impact on the price of the stock , causing  you to lose money . all factual information in this report was gathered from  public sources , including but not limited to sec filings , company websites  and company press releases . the publisher of this newsletter believes this  information to be reliable but can make no guarantee as to its accuracy or  completeness . use of the material within this email constitutes your  acceptance of these terms .",1
"Subject: save your money by getting an oem software !  need in software for your pc ? just visit our site , we might have what you need . . .  best regards ,  alyssa ",1
"Subject: save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactiy when you want .  cialls has a iot of advantages over viaqra  - the effect lasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with aicohol ! we ship to any country !  get it riqht now ! . ",1
"Subject: re : recruiting  a response from jean . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin kindall / corp / enron on 11 / 06 / 2000  03 : 50 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  jean eisel on 11 / 06 / 2000 03 : 34 : 05 pm  to : kevin . kindall @ enron . com  cc : sgould @ andrew . cmu . edu  subject : re : recruiting  hi kevin  wow you sure do pack one e - mail .  i will try to answer questions . . . after each of you . . . look in the email  for answers .  - - on monday , november 06 , 2000 , 2 : 39 pm - 0600 kevin . kindall @ enron . com wrote :  > hello . it was a pleasure to come back to cmu , and i enjoyed  > interacting with the students . vince k . has expressed interest in  > interviewing the computational finance students . enron will conduct first  > round interviews with the mba students in december , and would like to set  > up seperate interviews for the comp . fin . students . enron would like to  > interview all the pittsburgh based comp . fin students , and we need to  > select a date and a time .  we are excited that you want to interview the comp finance students .  do you want to do it in dec . or before ? let me know what best suits you .  since there are only 16 individuals in the pittsburgh area . . . we should be  able to accomodate you . . . would you want one or two schedules . . ?  what is the formal protocol in such matters ?  >  all you need to do is let me know some ideal dates . . . and you send a job  description and names of the students you want to interview .  we will try to be as accomodating as possible .  > enron is also interested in the ecommerce students as we have  > ecommerce initiatives underway . it is my understanding that kristen  > gandy will be the contact for such activities .  if you can send me an e - mail address for kristen , i can get this strating  asap .  >  > regarding a houston based satellite program , vince needs a proposal  > in writing . would you be so kind as to send one ?  what program is vince interested in having a satellite program ? when he was  here he seemed less intererted in comp finance and more interested in  e - commerce .  i sent a note to michael shamos and tridas discussing this .  let me know which program and i will see if we can work anything out ?  > thanks so much , and i look forward to seeing you again in a few  > weeks .  >  thanks kevin for you speedy response .  >  >  >  >  jean e . eisel , ph . d .  associate dean , admissions , coc and alumni relations  gsia  carnegie mellon university  pittsburgh , pa 15213  412 - 268 - 2277  412 - 268 - 4146 ( fax )  currently in the news : carnegie mellon university mba program ranked 14 th  in business week ' s list of the best graduate schools of business in the  united states . ",0
"Subject: re : important - prc mtg  hi dorn & john , as you discovered recently , i am still ' officially ' in vince  kaminski ' s group ( my original enron corp . group ) . this holds true for shalesh  ganjoo as well . i did not explicitly pick dorn or john as reviewers thinking  that they will show up automatically as a result of my assumed reporting  structure .  so , vince has agreed to ' host ' the review in his group and proceed to  transfer me over to ebs officially when this quarter is overs ( apprently that  was scheduled to be automatic ) . in the mean time , vasant , stinson or vince  would like to get a e - mail from either dorn or john regarding my performance  from their perspective for consideration as soon as possible .  i had plan on being on vacation starting tomorrow and have made arrangement  with my family already . since i am not reviewing shalesh directly ( since he  is in research under stionson ) , i am assuming i don ' t have to attend the  review meetin tommorrow . i ' ll be on the road starting in the morning . if i  change this , i am told at home , that i will be in the market for another  family ! i can phone in if that is okay .  kayla , could you page me with the details ?  regards ,  ravi .",0
"Subject: rtp project  john and krishna ,  i am sending you an outline of a conference at stanford on topics related to  demand - side pricing and management in the power markets .  please , let me know if you are personally interested and who else  in your respective organizations would like to attend .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 03 / 19 / 2001  08 : 10 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  hill huntington on 03 / 15 / 2001 05 : 26 : 55 pm  to : vkamins @ enron . com  cc :  subject : rtp project  vince ,  targetted conference date is th - f june 21 - 22 at stanford . enclosed in the  recent revision to what i sent before .  great to meet you ,  hill  - retail notes . rtf  hillard g . huntington  emf - an international forum on  energy and environmental markets voice : ( 650 ) 723 - 1050  408 terman center fax : ( 650 ) 725 - 5362  stanford university email : hillh @ stanford . edu  stanford , ca 94305 - 4026  emf website : http : / / www . stanford . edu / group / emf /",0
"Subject: btu ' s daily power report - eastern edition  attached is the latest issue of btu ' s daily power report : eastern edition  e - mail : info @ btu . net  phone : 732 - 758 - 8222  fax : 732 - 758 - 8286  - peo 71100 . pdf",0
"Subject: clayton vernon  kevin ,  vasant and i talked to clayton about his request for transfer . clayton  received a conditional approval contingent  upon completion of the current project he works on . vasant will formulate  exact definition of the deliverables  and we will hold clayton to it . if he fails to deliver the request for  transfer will be rejected . anything else  would be highly demoralizing to everybody .  clayton has so far produced exactly zero ( no single output was delivered )  though he was advertising  the projects inside and outside the group as completed . i want you to be  aware of it , because i have  serious doubts regarding clayton ' s integrity .  vince",0
"Subject: referral  mr . kaminski ,  i have attached a resume below i thought you might find of interest , it is  from a business school acquaintance of mine , denis suvorov . denis is a  highly intelligent ph . d . candidate at my former school and is currently  looking for opportunities within a research / modelling framework . he has  significant academic experience working on asset pricing models and after  speaking with pavel zadorozhny about his background and objectives , he  recommended i forward a copy of his credentials to you .  i hope this is suitable and would be of interest to you .  thanks ,  matthew frank",0
"Subject: 2001 budget  i need your help . . . i did a quick comparison for the 2000 and 2001 budget  and i am showing a significant increase from last year . did we have an  increase in headcount ? i do not know your actual budget for 2000 . i used  the information for the last 5 months of 2000 budget to estimate for the year  ( see 2000 budget tab in the attached file ) . the attached file contains the  following tabs :  budget vs budget comparison of 2000 vs 2001  allocation allocation - please allocate the rest of the 21 . 7 % to ena  2000 budget estimated 2000 budget based on the last 5 months information  research 2001 budget  the calculation for taxes and benefits does not equal to the calculation in  your template ( corp ) . plus , i have to add a & a overhead cost that corp will  bill us for a & a program ( line 78 ) . can we meet to discuss the allocation to  ena and the increase in plan ? i am open all week except for wednesday  between 10 and 11 . thank you .",0
"Subject: june 21 - 22 retail electricity conference  dear workshop participant :  i hope you will be able to join us for the conference on "" retail  participation in competitive power markets "" to be held at the littlefield  conference center , stanford university , on june 21 - 22 , 2001 . conference  attire will be business casual .  the meeting will begin on thursday morning , june 21 , at 9 : 00 a . m . and will  conclude by 5 : 00 p . m . on friday , june 22 . a continental breakfast will be  available in the meeting room each morning beginning at 8 : 30 a . m .  please visit the "" june 21 - 22 "" meeting under  for a description of the meeting and some information about hotels .  please help us in our planning by using the form there to respond back to  emf about your participation . we have listed potential participants and  planned presentations based upon previous messages . please update me with  any additional presentations or changes in existing presentations .  i look forward to seeing you in june . in the interim , please do not  hesitate to call me or email me if you have questions or suggestions  regarding this workshop .  hill huntington  hillard g . huntington  emf - an international forum on  energy and environmental markets voice : ( 650 ) 723 - 1050  408 terman center fax : ( 650 ) 725 - 5362  stanford university email : hillh @ stanford . edu  stanford , ca 94305 - 4026  emf website : http : / / www . stanford . edu / group / emf /",0
"Subject: uk inflation presentation  deal all ,  please find attached a copy from a presentation on uk inflation we gave this  morning to john sherriff , president & coo enron europe . it summarizes the  results of our work on inflation so far . as you know the long term models  still remain to be approved . as today is quarter end and there is a  significant p & l effect on a mtm basis john sherriff would like to proceed as  soon as possible with the new curves .  thank you all for all your help !  best regards ,  martina  x 34327",0
"Subject: re : rollover of my vacation days to 2001  krishna ,  no problem . approved .  vince  pinnamaneni krishnarao  12 / 11 / 2000 06 : 28 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : rollover of my vacation days to 2001  vince :  i would like to rollover my vacation days for 2000 remaining at the end of  this year to 2001 . i could not use us all of my available vacation this year  because of the following reasons :  1 . as you know , i have been supporting three business units ( ees , epg & enron  india ) this year . all these units had difficult and relatively long projects  that required experience in energy markets , derivatives pricing and business  knowledge that i had gained over the last few years at enron .  2 . there has been a significant change in the team members reporting to me . i  now have six people under me compared to only three at the begin of the year .  of the current six members , five joined us only this year and most of them  didn ' t have any prior work experience , thus requiring a lot of my time in  recruiting , training and mentoring .  3 . given that i had to visit our bombay office in january , 2000 for a  business trip ( 10 days ) and will need to go there again in january , 2001 , i  could not take leave from my work for the other two units ( ees & epg ) for an  extended period of time .  so , in summary , this year has been a long and challenging one , and as a  result , i could not take vacation for more than a few days . i request you to  grant the rollover of my remaining vacation to next year .  currently i have 136 hours of vacation available and , of these , i expect to  have 112 hours unused at the end of this year .  thank you ,  krishna .",0
"Subject: re : info help .  krishna ,  niclas introduces himself as an associate in the research group .  i think we should clarify his status .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 08 / 15 / 2000  05 : 53 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" michael schilmoeller "" on 08 / 15 / 2000 11 : 08 : 06  am  to : notes : niclas . egmar @ enron  cc : vkamins @ enron . com , grant _ masson @ pgn . com , stinson _ gibner @ pgn . com  subject : re : info help .  hi niclas ,  i am in the middle of preparing some presentations right now , so it might be  more productive to speak by phone ( 503 - 464 - 8430 ) . please leave your number ,  if you get my voicemail .  to get you started , you might see if you can get access to the ferc gads  database of plant forced and planned availability . it seems others in  research have asked about this , so you may already have this at your  disposal . the eia has a good electronic database of plant for and por  available for free ( http : / / www . nerc . com / ~ esd / ) . i know alexios in re / ees has  this . if you wanted to do it the hard way , you can also ask jaison to access  the epa ' s cems data he has summarized on a machine there in research . it  contains hourly plant operation for every unit over about 50 mw , which you  could aggregate up .  the wscc 10 - year forecast of new plant construction and loads is a good place  to start for plant construction information , but suffers from some notorious  "" self - reporting "" error . it is available in pdf form from the web site  http : / / www . wscc . com / . other sources that should be more near - term , but more  accurate are the cec inventory of plants ( http : / / www . energy . ca . gov / ) and the  bpa whitebook ( http : / / www . transmission . bpa . gov ) .  as far as basic economic data is concerned , you can either rely on the  reported utility forecasts for loads , or you can go to fundamental data . the  ultimate source of the census data collected by the us dept of commerce ,  which you can buy on cdrom for cheap . it would have this kind of information  by sic code , by zip code . you may also have access to one of the economic  forecasting businesses ( wharton ' s wefa , dri , etc . ) they have this in highly  digested and complete form .  btw , tim heizenrader , who runs fundamental analysis and research on the west  desk , is a sharp cookie and should have all this under control . is your  client aware of this resource ?  give me a buzz and we can talk more ,  michael  > > > niclas egmar / hou / ees @ enron 08 / 14 / 00 12 : 49 pm > > >  michael ,  i ' m an analyst in the research group . i would like your help with finding  some information specific for the west coast . a new analyst on the west power  desk needs information on planned outages and planned new generation . he is  studying the long - term fundamentals of electricity volatility on the west  coastso so he also needs info on housing starts , computer sales or industrial  production figures for computer manufacturing , growth of start - up companies ,  and population stats .  any help in finding the needed info would be greatly appreciated . contact me  or daniel kang ( new analyst ) .  niclas  - text . htm",0
"Subject: poten & partners forecasts  fyi marg .  - - - - - - - - - - - - - - - - - - - - - - forwarded by margaret carson / corp / enron on 01 / 21 / 2000  07 : 31 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  doug leach @ ect  01 / 21 / 2000 07 : 00 am  to : guy dayvault / corp / enron @ enron  cc : margaret carson / corp / enron @ enron , rob bradley / corp / enron @ enron , jim  goughary / hou / ect @ ect , ted robinson / hou / ect @ ect , wade doshier / hou / ect @ ect ,  david j botchlett / hou / ect @ ect , john l nowlan / hou / ect @ ect  subject : poten & partners  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by doug leach / hou / ect on 01 / 21 / 2000 06 : 58 am  - - - - - - - - - - - - - - - - - - - - - - - - - - -  doug leach  01 / 20 / 2000 03 : 47 pm  to : michael l brown / enron _ development @ enron _ development  cc : david a terlip / enron _ development @ enron _ development , kevin  beasley / lon / ect @ ect , john chismar / sin / ect @ ect , michel decnop / sin / ect @ ect ,  maurizio la noce / enron _ development @ enron _ development , marc de la  roche / hou / ect @ ect  subject : poten & partners  just some of george gail ' s observations :  he expects wti crude prices to return to a range of $ 19 - $ 22 / barrel by 2 q 2000  ( brent $ 18 - $ 20 ) although emotions rather than fundamentals will continue to  drive the market .  saudi ' s sold cal 00 naphtha at $ 8 m / t over the platt ' s ag mean and the  kuwaiti ' s are offer their naphtha at $ 11 m / t over the mean .  enoc offered 700 , 000 tons of term naphtha and only sold 200 , 000 tons .  adnoc ' s splitters should add even more naphtha supplies to the market .  koch has closed their rotterdam splitter due to poor economics . not  necessarily a permanent shutdown .  he expects the brent / dubai spread to return to more normal $ 1 - $ 1 . 25 / barrel .  regarding condensate he predicts that actual demand will drive the market and  there will be less bottomfeeding by the japanese and other refiners . he does  feel the new splitters will reduce the worldwide volumes available ,  but that there will still be adequate supplies .  he thinks crack spreads for refiners will still be weak during cal 00 .  although some resid demand will be displaced by natural gas or lng , he  expects fairly stable differentials to crude .  he expects strong us gasoline demand , but limits his demand growth projection  to 1 % for the year .",0
"Subject: introduction  vince :  as way of introduction , i wanted to write a bit about mars inc . and then  about cds ,  the unit i head . mars is a private company , considered to be the largest  privately owned  manufacturing company in the world . mars is not in the habit of disclosing  its  finances ,  so the best i could do is refer to forbes ' estimate of $ 15 billion annual  revenue and  to the profit margins of similar companies between 5 - 12 % . mars is in the  business of  manufacturing confectionery ( m & m , dove bar , skittles , twix , - all ( r ) )  food ( uncle ben rice ( r ) ) pet food ( pedigree , whiskas waltham ( r ) ) and other  products .  mars has prospered during the years because of a unique philosophy that  emphasizes the  long term goals of the company . part of the philosophy is to look for win - win  solutions with  its suppliers , customers and partners .  as can be understood from the nature of the company , a large chunk of its  expenses  goes towards purchasing commodity like products , and hence the history of  researching  those commodities and the weather that influences their supply and the demand  ( people  eat less ice cream in the winter and less chocolate in the summer ) .  cds has a history of few decades in forecasting weather and has been very  successful ,  with an envious track record , in helping mars get a competitive advantage in  these arenas .  cds is a global group ( in 4 countries across two continents ) which supports  the  purchasing  function and the corporate at large in these and other arenas . it is a  multidiscipline and  multinational team with a lot to offer .  not having a ready access to the energy markets , and with a risk profile based  on  manufacturing expertise , mars has decided to look for potential partners in  this  area .  enron presence in the market place certainly makes it an interesting party to  talk to .  in talking to enron , we are careful to suggest that mars is not committing to  anything  at this point , and all we are after is to find out if there is an interest to  pursue the opportunity  we discussed in the future .  i am looking forward to our video conference call .  kind regards ,  avi  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  avi i . hauser phd mba  cds director  100 international drive mt olive nj 07828 - 1383  + 1 973 691 3664 ( office )  + 1 973 347 8189 ( fax )  + 1 973 727 3622 ( car + slow paging )  hauser @ cdsusa . com",0
"Subject: datren williams acceptance  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 10 / 10 / 2000  08 : 10 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  carol coats  09 / 29 / 2000 02 : 36 pm  to : celeste roberts / hou / ect @ ect  cc : stinson gibner / hou / ect @ ect  subject : datren williams acceptance  celeste ,  i just received datren williams ' acceptance with the following note attached :  "" my graduation date ( ph . d . candidate from lsu ) is dec . 2000 . celeste roberts  has informed me that i would have the option of starting work feb . 2001 . i am  under the impression that i will start in feb . 2001 . my offer letter has a  start date  of aug . 2001 . if this is a problem , please give me a call .  looking forward to working at enron .  thanks a million ,  datren w . ""  please let me know if he may in fact start in feb . 2001 , and if so , do you  have  a specific date for him , or may he choose ?  thanks , celeste ,  carol",0
"Subject: meeting confirmation / discussion points  fyi .  - - - - - - - - - - - - - - - - - - - - - - forwarded by pinnamaneni krishnarao / hou / ect on  08 / 03 / 2000 08 : 16 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  david foti @ ees  08 / 02 / 2000 05 : 06 pm  to : pinnamaneni krishnarao / hou / ect @ ect , minal dalia / hou / ees @ ees , sanjay  agarwal / hou / ees @ ees , naveen andrews / corp / enron @ enron  cc : scott stoness / hou / ees @ ees  subject : meeting confirmation / discussion points  tariff var project kick - off meeting  time : 8 / 3 ; 2 - 3 pm  location : eb 612  = = = = = = = = = = = = =  per the 8 / 2 lunch meeting between research , rac , and the tariff group , there  developed a consensus to :  develop a high level value - at - risk model within a 4 - 8 week time frame to use  for initial risk measurement and hedging purposes  accommodate links for critical variables such as interest rates , load growth ,  and inflation  provide "" knobs "" for less quantifiable factors such as rate case frequency ,  rate methodology , etc .  collaborate with the tariff forecasting team , to have consistent assumptions  and logic .  proposed agenda for our meeting :  discuss the relationship of this project to other ongoing projects  review existing t & d forecast model ( decide whether it ' s a starting point or  not - attached for your review )  discuss approach ( methodology and technology )  assign responsibilities  develop project guidelines and timeline  see worksheets , "" diagram "" , "" graph "" , "" exposure """,0
"Subject: skunkworks meeting - bi - weekly  shirley and i have scheduled the skunkworks ' meetings with scott tholan  beginning wednesday , july 5 from 2 : 00 to 3 : 30 . this meeting will take place  every other wednesday ( same time and place ) for the next few months . these  meetings will be held in ebl 938 . please mark your calendar , and if you have  any serious conflicts , please let either shirley or me know .  thanks ,  sharon  5 - 7212",0
"Subject: re : part - time work  cantekin ,  i shall call you tomorrow to discuss the details .  vince  "" cantekin dincerler "" on 09 / 18 / 2000 02 : 59 : 41 pm  please respond to  to :  cc :  subject : part - time work  hi vince ,  i promised to get back to you on the part - time work issue . sorry for the  delay , i got back to austin only last week . i talked to ehud about this and  he is ok with it . just wanted to let you know .  best ,  - - - - - - - - - oooo - - - - - oooo - - - - - - - - - -  cantekin dincerler  doctoral candidate  the university of texas at austin  graduate school of business  department of finance  office : ( 512 ) 471 - 1676  fax : ( 512 ) 471 - 5073  home : ( 512 ) 472 - 5356  cell : ( 512 ) 680 - 5355  http : / / uts . cc . utexas . edu / ~ cantekin  - - - - - - - - - - - - - oooo - - - - - oooo - - - - - - - - - -",0
"Subject: re : enron weather research  good afternoon mike :  i certainly am interested in determining if there may be a potential fit  there at enron . i am very enthusiastic to apply my finance and meteorology  backgrounds in a market - based environment that is driven to achieve  unprecedented efficiencies . attached are two documents : 1 ) a  business - focused resume , and 2 ) an abbreviated meteorology cv .  graduate meteorology coursework included advanced atmospheric dynamics i and  ii , advanced physical meteorology , boundary layer modeling , numerical  modeling , research methods in meteorology , and turbulence .  i will look forward to hearing from you .  sincerely ,  greg hunt  - - - - - original message - - - - -  from :  to :  cc : ; ;  sent : friday , april 27 , 2001 9 : 12 am  subject : enron weather research  >  > greg ,  >  > hello , and by way of introduction , we were forwarded your e - mail address  by  > heather thorne .  >  > i understand you have an m . s . in meteorology as well as an m . b . a . in  > finance , and have done some research at livermore .  >  > i ' d be happy to learn more about your activities , and , if you are  > interested , to see if there may be a potential fit here at enron .  >  > can you e - mail your resume with a description of your coursework and  > research activities ?  >  > looking forward to hearing from you ,  >  > mike roberts  > vice president - research  >  - greg hunt _ resume _ 4 - 27 - 01 . doc  - greg hunt _ cv _ meteorology _ 4 - 27 - 01 . doc",0
"Subject: re : super saturday interviews  vince -  that is not a problem . we will not schedule you for a dinner . thanks for  your help with interviews !  beth  vince j kaminski  05 / 31 / 2000 06 : 04 pm  to : beth miertschin / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : super saturday interviews  beth ,  please , let me know about friday night . i want to know if i should  dress up for dinner . i am very busy and i would be glad to skip dinner  if you have enough people to cover it .  vince  from : beth miertschin 05 / 31 / 2000 05 : 19 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : super saturday interviews  - - - - - - - - - - - - - - - - - - - - - - forwarded by beth miertschin / hou / ect on 05 / 31 / 2000  05 : 19 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : beth miertschin 05 / 31 / 2000 01 : 51 pm  to : kevin ruscitti / hou / ect @ ect , tom adams / hou / ees @ ees , harold  bertram / hou / ect @ ect , ted c bland / hou / ect @ ect , w tom byargeon / hou / ect @ ect ,  rogers herndon / hou / ect @ ect , kevin mcgowan / corp / enron @ enron , cindy  skinner / hou / ect @ ect , mark tawney / hou / ect @ ect , greg woulfe / hou / ect @ ect ,  matthew arnold / hou / ect @ ect , keith holst / hou / ect @ ect , elspeth  inglis / corp / enron @ enron , kim melodick / hou / ect @ ect , sheila walton / hou / ect @ ect ,  janet r dietrich / hou / ect @ ect , gary hickerson / hou / ect @ ect , vince j  kaminski / hou / ect @ ect , george mcclellan / hou / ect @ ect , julia murray / hou / ect @ ect ,  jere c overdyke / hou / ect @ ect , jeffrey a shankman / hou / ect @ ect , fran l  mayes / hou / ect @ ect , dave hill / corp / enron @ enron , brad mcsherry / hou / ect @ ect ,  toni graham / corp / enron @ enron , james a ajello / hou / ect @ ect , phillip k  allen / hou / ect @ ect , edward d baughman / hou / ect @ ect , sally beck / hou / ect @ ect , bob  crane / hou / ect @ ect , david oxley / hou / ect @ ect , kevin m presto / hou / ect @ ect ,  daniel reck / hou / ect @ ect , hunter s shively / hou / ect @ ect , cedric  burgher / corp / enron @ enron  cc : ginger b gamble / hou / ect @ ect , shelly jones / hou / ect @ ect  subject : super saturday interviews  thank you for volunteering to interview this super saturday , june 3 rd . we  are working on the interview schedule and you will be receiving an interview  packet no later than friday morning . please let us know as soon as possible  if you have any conflicts and will not be able to participate .  we appreciate your support of the associate / analyst program .  beth miertschin",0
"Subject: december 22 - srrs decommissioning notification  srrs decommissioning notification  we are one @ enron  effective friday december 22 , 2000 , you will have a new security request  database :  in the past , enron corporate / north american users have used the security  resource request system ( srrs ) lotus notes database for their security  request needs including new hire / contractor / temporary access and  terminations . in response to the business reorganization , the it security and  controls group is working to streamline enron  , s security request structure  and create one single request database for all groups to use , erequest ,  located at http : / / itcentral . enron . com /  please click on the following link to retrieve the erequest training guide :  a great deal of effort has been put into this project to eliminate any  duplicate security requests in enron ' s global enterprise . when you attempt  to access the srrs through lotus notes on dec . 22 , you will find a link to  the new erequest system .  if you have additional questions regarding your new security request or if  you have any problems with the erequest system , please contact information  risk management at 713 . 853 - 5536 .  thank you  information risk management",0
"Subject: re : fw : opportunities  vince  i will call you on monday . i understand that unexpected meetings are a  matter of life in today ' s world .  gerry  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com [ mailto : vince . j . kaminski @ enron . com ]  sent : friday , october 27 , 2000 3 : 12 pm  to : gsheble @ iastate . edu  cc : vince . j . kaminski @ enron . com  subject : re : fw : opportunities  gerry ,  i may have unexpected meeting ( s ) in the morning .  please , keep trying and i shall try to call you as well .  vince  "" sheble , g . b . "" on 10 / 27 / 2000 09 : 09 : 16 am  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject : re : fw : opportunities  vince  since we were not able to connect this morning , would you identify any  other  time as convenient for you ? should i try monday morning ?  thank you  gerry  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =  gerald b . shebl ,  professor , electrical and computer engineering  director of complex adaptive systems program  1115 coover hall  ames , iowa 50011  voice : 515 . 294 . 3046  fax : 515 . 294 . 4263  email : gsheble @ iastate . edu  web : http : / / www . ee . iastate . edu / ~ sheble /  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =",0
"Subject: change of coordinates  dear friends and colleagues ,  effective immediately , i have returned to the university of  pennsylvania .  the usual automatically - generated contact info should appear below ;  please update your files .  best regards ,  frank  - -  francis x . diebold  department of economics  university of pennsylvania  3718 locust walk  philadelphia , pa 19104 - 6297  fdiebold @ mail . sas . upenn . edu  http : / / www . ssc . upenn . edu / ~ diebold  ( 215 ) 898 - 1507 telephone  ( 215 ) 573 - 4217 fax",0
"Subject: invitations to presentation only  hi christie ,  when do you sleep ? 2 am , ugh !  ok , you were correct , my invitation was to those people within enron that the students talked with before interviewing competitors , and it was an invitation to the presentation only . i didn ' t think any of them would be invited to the dinner , and probably none will even come to the presentation . the invitation did elicit one request for the final report though , so maybe it wasn ' t a complete waste .  i didn ' t realize that the dinner had turned into a box visit . that sounds great . i wish the group could have made it to dinner before the first game , that would have made the whole slumming experience better . now they ' ll get the royal treatment at enron field . it ' ll be great .  vince invited 4 people from rice :  dennis w . loughridge , director of energy consortium ; lounghrid @ rice . edu  carrie miller , director of mba program ; cmiller @ rice . edu  deborah barrett , inst . communications , barrett @ rice . edu  dr . wil uecker , associate dean for executive education , uecker @ rice . edu  loughridge wrote back saying he ' ll come , i don ' t know about the others  here are the 6 students emails :  "" ritwik \ ( ronnie \ ) ghosh "" , "" ivy ghose "" , "" luigi calabrese "" , "" pravas sud "" , "" syed \ ( farhan \ ) iqbal ""  your 2 from rice makes a total of 12 from rice , i guess  let me know if you would like me to do anything else related to monday  look forward to seeing you then  ken",0
